ID_SELLER,id,url,Tipo,Marca,Modelo,Ano,Variante,Kilometraje,Color,description,price,Combustible,Dueno,Tipo_de_vendedor,Currency,create_date,direccion,Comuna,Ciudad,vendor,cnpj_cpf,carroceria,number_of_photos,photos,phone
2085023,53751675,"https://www.webmotors.com.br/comprar/VOLKSWAGEN/POLO/10-170-TSI-HIGHLINE-AUTOMATICO/4-portas/2023-2024/53751675","car","VOLKSWAGEN","POLO",2024,"1.0 170 TSI HIGHLINE AUTOMÁTICO",13700,"Cinza","Agende uma visita, fale com um de nossos consultores. TRADIÇÃO, CREDIBILIDADE e SEGURANÇA - HÁ QUASE 50 ANOS NO MERCADO DE AUTOMÓVEIS a MANZINI VEÍCULOS possui  OFICINA PRÓPRIA, nossos automóveis são REVISADOS, PERICIADOS, com GARANTIA de PROCEDÊNCIA e QUALIDADE. Nos reservamos no direito de corrigir supostos erros de digitação ou acessórios mencionados.

A MANZINI VEÍCULOS NÃO POSSUI FILIAIS, NEM PARCERIAS COM OUTRAS REVENDAS.","109900","Gasolina","Manzini Veículos",false,"R$","2024-08-11T09:01:26","","Jundiaí","São Paulo (SP)","Loja","50032929000170","Hatchback",16,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███230███82"
3537094,52651427,"https://www.webmotors.com.br/comprar/HYUNDAI/HB20/10-12V-FLEX-EVOLUTION-MANUAL/4-portas/2021/52651427","car","HYUNDAI","HB20",2021,"1.0 12V FLEX EVOLUTION MANUAL",78713,"Branco","A procura de um Hyundai HB20 - Branco -  seminovo? Aqui tem. Veículo periciado. Gostou deste carro? Temos uma equipe de atendimento on-line pronta para te atender. Tire todas suas dúvidas de forma rápida e descomplicada, entrando em contato conosco, ou se preferir, faça uma visita, estamos te esperando!","65900","Gasolina e álcool","Reauto Veiculos",false,"R$","2024-06-10T13:37:15","","Santos","São Paulo (SP)","Loja","53973129000142","Hatchback",18,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(13███042███76"
3850662,53738140,"https://www.webmotors.com.br/comprar/BMW/iX/ELETRICO-XDRIVE40/4-portas/2023/53738140","car","BMW","iX",2023,"ELÉTRICO XDRIVE40",17866,"Cinza","","499900","Elétrico","Saga BMW Goiânia",false,"R$","2024-08-10T11:12:01","","Goiânia","Goiás (GO)","Concessionária","20374616000130","Utilitário esportivo",15,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(62███142███24"
3824284,53428652,"https://www.webmotors.com.br/comprar/TOYOTA/COROLLA/18-VVT-I-HYBRID-FLEX-ALTIS-CVT/4-portas/2022-2023/53428652","car","TOYOTA","COROLLA",2023,"1.8 VVT-I HYBRID FLEX ALTIS CVT",56000,"Prata","Tecnologia de ponta, combinando motor elétrico com motor à combustão, super eficiente e econômico. Conta com bancos em couro, central multimídia, chave presencial, piloto automático, rodas de liga leve. Totalmente revisado. Qualidade e procedência. Laudo cautelar aprovado. Documentação OK. Garantia de até 2 anos. Valor para pagamento à vista. Consulte condições para troca. Nos resguardamos para eventuais erros de digitação. Outros Opcionais: Assistente de Partida em Rampa, Banco bi-partido, Comando de áudio no volante, Controle de estabilidade, Direção Elétrica, Distribuição eletrônica de frenagem, Farol de neblina, Kit Multimídia, Pára-choques na cor do veículo, Porta-copos.","155500","Gasolina e elétrico","CABRAL MULTIMARCAS",false,"R$","2024-07-24T10:51:15","","Sorocaba","São Paulo (SP)","Loja","04718231000196","Sedã",16,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(15███042███59"
3881516,53743823,"https://www.webmotors.com.br/comprar/PEUGEOT/208/10-FIREFLY-FLEX-LIKE-MANUAL/4-portas/2023/53743823","car","PEUGEOT","208",2023,"1.0 FIREFLY FLEX LIKE MANUAL",28886,"Branco","Se você está sonhando em trocar de carro, agora você está na direção certa! O seminovo mais novo do Brasil está na Localiza Seminovos, onde você encontra a maior variedade de modelos do mercado e muitas vantagens, como condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real, viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento!","69590","Gasolina e álcool","Localiza Seminovos Ribeirão Preto (VCRBP)",false,"R$","2024-08-10T16:10:15","","Ribeirão Preto","São Paulo (SP)","Loja","16670085084405","Hatchback",10,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
3851172,53590542,"https://www.webmotors.com.br/comprar/LAND-ROVER/DISCOVERY-SPORT/20-D200-TURBO-DIESEL-SE-AUTOMATICO/4-portas/2022/53590542","car","LAND ROVER","DISCOVERY SPORT",2022,"2.0 D200 TURBO DIESEL SE AUTOMÁTICO",14396,"Preto","NEWSELECT SEMINOVOS 
Grupo New, há mais de 30 anos no mercado.

Financiamento em até 60 meses; - Menor taxa de juros;
Pagamento à vista;
Consórcios (carta de crédito);
Recebemos seu usado na troca - melhor avaliação do mercado; (mesmo financiado, fazemos a quitação) Troco na Troca; 

Veículos revisados e com vistoria cautelar. 
Seminovos com garantia, procedência e qualidade. Outros Opcionais: Banco bi-partido, Comando de áudio no volante, Controle de estabilidade, Direção Elétrica, Distribuição eletrônica de frenagem, Farol de neblina, Kit Multimídia, MP3 Player, Pára-choques na cor do veículo.","285900","Diesel","Newland Select Chanceler",false,"R$","2024-08-02T16:54:51","","Fortaleza","Ceará (CE)","Concessionária","41597303001001","Utilitário esportivo",14,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(85███042███54"
3837352,53519817,"https://www.webmotors.com.br/comprar/RENAULT/KWID/10-12V-SCE-FLEX-ZEN-MANUAL/4-portas/2021-2022/53519817","car","RENAULT","KWID",2022,"1.0 12V SCE FLEX ZEN MANUAL",73147,"Branco","Direção Elétrica, ","46500","Gasolina e álcool","Sponchiado Jardine (POA Zona Norte)",false,"R$","2024-07-30T11:32:02","","Porto Alegre","Rio Grande do Sul (RS)","Concessionária","00485542000100","Hatchback",10,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(51███042███91"
3862739,53859033,"https://www.webmotors.com.br/comprar/HONDA/CITY/15-i-VTEC-FLEX-TOURING-CVT/4-portas/2022/53859033","car","HONDA","CITY",2022,"1.5 i-VTEC FLEX TOURING CVT",41000,"Branco","","109990","Gasolina e álcool","DADICA MOTORS",false,"R$","2024-08-16T09:48:11","","Campinas","São Paulo (SP)","Loja","09107967000141","Sedã",18,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
3852298,53932415,"https://www.webmotors.com.br/comprar/LAND-ROVER/DISCOVERY-SPORT/20-D200-TURBO-DIESEL-R-DYNAMIC-SE-AUTOMATICO/4-portas/2022-2023/53932415","car","LAND ROVER","DISCOVERY SPORT",2023,"2.0 D200 TURBO DIESEL R-DYNAMIC SE AUTOMÁTICO",30000,"Branco","Veículo Revisado, com cautelar aprovada e em garantia de fábrica. Mais opcionais: Completo, 7 Lugares. Publicação automática através do sistema Altimus.","349000","Diesel","Top Car Blumenau",false,"R$","2024-08-20T17:04:09","","Blumenau","Santa Catarina (SC)","Concessionária","07444289000187","Utilitário esportivo",12,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(47███380███52"
3919010,53797882,"https://www.webmotors.com.br/comprar/HONDA/CIVIC/20-LXR-16V-FLEX-4P-AUTOMATICO/4-portas/2015/53797882","car","HONDA","CIVIC",2015,"2.0 LXR 16V FLEX 4P AUTOMÁTICO",120000,"Prata","Toop Outros Opcionais: Comando de áudio no volante, Direção Elétrica, Distribuição eletrônica de frenagem, Farol de neblina, MP3 Player, Pára-choques na cor do veículo.","74900","Gasolina e álcool","BARUK MULTIMARCAS",false,"R$","2024-08-13T15:32:37","","Mogi Guaçu","São Paulo (SP)","Loja","46125651000109","Sedã",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","080███04-███"
3893453,53733126,"https://www.webmotors.com.br/comprar/FIAT/MOBI/10-EVO-FLEX-LIKE-MANUAL/4-portas/2022-2023/53733126","car","FIAT","MOBI",2023,"1.0 EVO FLEX LIKE. MANUAL",50191,"Branco","Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.","52890","Gasolina e álcool","LOCALIZA SEMINOVOS SÃO MIGUEL PAULISTA (VCARA)",false,"R$","2024-08-10T06:01:49","","Araraquara","São Paulo (SP)","Concessionária","16670085077107","Hatchback",10,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","080███00-███0"
3958151,53885814,"https://www.webmotors.com.br/comprar/VOLKSWAGEN/GOL/16-MSI-TOTALFLEX-4P-MANUAL/4-portas/2021-2022/53885814","car","VOLKSWAGEN","GOL",2022,"1.6 MSI TOTALFLEX 4P MANUAL",73285,"Branco","","56990","Gasolina e álcool","Unidas Seminovos Mogi das Cruzes",false,"R$","2024-08-17T14:33:57","","Mogi das Cruzes","São Paulo (SP)","Loja","45736131026055","Hatchback",15,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","080███86-███"
3958114,53798913,"https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/10-FLEX-PLUS-LT-MANUAL/4-portas/2022-2023/53798913","car","CHEVROLET","ONIX",2023,"1.0 FLEX PLUS LT MANUAL",70704,"Branco","","75330","Gasolina e álcool","Unidas Seminovos Salvador Patamares",false,"R$","2024-08-13T16:00:08","","Salvador","Bahia (BA)","Loja","45736131026640","Sedã",15,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(71███042███28"
3838132,53923386,"https://www.webmotors.com.br/comprar/AUDI/A5/20-TFSI-MHEV-SPORTBACK-S-LINE-S-TRONIC/4-portas/2023-2024/53923386","car","AUDI","A5",2024,"2.0 TFSI MHEV SPORTBACK S LINE S TRONIC",800,"Cinza","Blindado Avallon NIIIA, novo projeto unidirecional, mais leve sem uso de aço nas colunas. Vidros Protechtor Evo-x. Apenas 800 Km, estado de zero Km.
Compramos ou consignamos seu veículo blindado. Consulte-nos ! Outros Opcionais: Banco bi-partido, Comando de áudio no volante, Controle de estabilidade, Direção Elétrica, Distribuição eletrônica de frenagem, Kit Multimídia, Pára-choques na cor do veículo.","459900","Gasolina e elétrico","AVALLON BLINDAGENS MOEMA",false,"R$","2024-08-20T11:37:03","","São Paulo","São Paulo (SP)","Loja","11275662000190","Sedã",15,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███420███20"
3826226,53903746,"https://www.webmotors.com.br/comprar/HYUNDAI/CRETA/20-FLEX-ULTIMATE-AUTOMATICO/4-portas/2021-2022/53903746","car","HYUNDAI","CRETA",2022,"2.0 FLEX ULTIMATE AUTOMÁTICO",26000,"Prata","Laudo Cautelar Aprovado 100%
 Outros Opcionais: Banco bi-partido, Comando de áudio no volante, Controle de estabilidade, Direção Elétrica, Distribuição eletrônica de frenagem, Farol de neblina, Kit Multimídia, Pára-choques na cor do veículo.","140900","Gasolina e álcool","Andre´s Veiculos",false,"R$","2024-08-19T14:10:34","","Araraquara","São Paulo (SP)","Loja","07329922000196","Utilitário esportivo",14,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(16███508███84"
3920936,53869404,"https://www.webmotors.com.br/comprar/FORD/KA/15-SIGMA-FLEX-SEL-MANUAL/4-portas/2015/53869404","car","FORD","KA",2015,"1.5 SIGMA FLEX SEL MANUAL",121570,"Prata","","45900","Gasolina e álcool","JAILSON VEICULOS",false,"R$","2024-08-16T15:30:16","","Juazeiro do Norte","Ceará (CE)","Loja","43172869000126","Hatchback",11,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
